Age,Workclass,fnlwgt,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income
37-41,Private,632613,10th,6,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,35,***********,<=50K
47-51,State-gov,229272,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Un***********,>50K
32-36,Private,67728,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,***********,<=50K
37-41,Private,317539,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Black,Male,0,0,40,Un***********,<=50K
42-46,Private,160724,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Asian-Pac-Islander,Male,0,0,40,***********,<=50K
47-51,Local-gov,277024,HS-grad,9,Separated,Protective-serv,Not-in-family,Black,Male,0,0,40,Un***********,<=50K
52-56,Self-emp-inc,96460,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,7688,0,60,Un***********,>50K
22-26,Private,130793,Some-college,10,Divorced,Other-service,Not-in-family,White,Male,0,0,30,Un***********,<=50K
32-36,Private,31438,11th,7,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,43,Un***********,<=50K
52-56,Self-emp-not-inc,124865,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,35,Un***********,<=50K
27-31,Self-emp-inc,205733,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,60,Un***********,<=50K
37-41,Private,208330,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,51,Un***********,<=50K
27-31,Private,261278,Assoc-voc,11,Never-married,Tech-support,Not-in-family,Black,Female,0,0,40,Un***********,<=50K
22-26,Private,495888,HS-grad,9,Never-married,Other-service,Not-in-family,White,Male,0,0,40,***********,<=50K
22-26,Private,287681,7th-8th,4,Never-married,Other-service,Not-in-family,White,Male,0,0,25,***********,<=50K
17-21,Private,221955,9th,5,Never-married,Handlers-cleaners,Other-relative,White,Male,0,0,40,***********,<=50K
37-41,Self-emp-inc,191429,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,40,Un***********,>50K
22-26,Private,192208,HS-grad,9,Never-married,Protective-serv,Not-in-family,Black,Female,0,0,32,Un***********,<=50K
27-31,Private,135296,Assoc-voc,11,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Un***********,<=50K
52-56,Private,196894,11th,7,Separated,Handlers-cleaners,Unmarried,White,Male,0,0,40,Un***********,<=50K
27-31,Private,154120,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,65,Un***********,<=50K
37-41,Private,200652,9th,5,Divorced,Other-service,Other-relative,White,Female,0,0,35,Un***********,<=50K
32-36,Self-emp-not-inc,93930,HS-grad,9,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Private,288679,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
47-51,Self-emp-not-inc,243631,Some-college,10,Married-civ-spouse,Craft-repair,Husband,Amer-Indian-Eskimo,Male,7688,0,40,Un***********,>50K
*,Private,60940,HS-grad,9,Widowed,Sales,Not-in-family,White,Female,8614,0,50,*,>50K
32-36,Private,127610,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,15,Un***********,<=50K
52-56,State-gov,337599,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,Un***********,<=50K
37-41,Private,446654,9th,5,Married-spouse-absent,Handlers-cleaners,Not-in-family,White,Male,0,0,40,***********,<=50K
42-46,Private,124792,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,Black,Male,7688,0,45,Un***********,>50K
27-31,Private,274579,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,60,Un***********,<=50K
37-41,Private,617898,Bachelors,13,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,50,Un***********,<=50K
52-56,Private,37237,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,>50K
22-26,Local-gov,167835,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,38,Un***********,>50K
52-56,Local-gov,155314,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Un***********,>50K
22-26,Private,79980,Some-college,10,Never-married,Sales,Own-child,White,Male,0,0,25,Un***********,<=50K
22-26,Private,379418,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Un***********,<=50K
57-61,Self-emp-not-inc,199240,HS-grad,9,Divorced,Prof-specialty,Not-in-family,White,Male,0,0,20,***********,<=50K
27-31,Private,139568,11th,7,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Un***********,<=50K
27-31,Private,156300,Masters,14,Never-married,Exec-managerial,Not-in-family,Black,Female,0,0,45,Un***********,<=50K
42-46,Private,347934,HS-grad,9,Separated,Sales,Not-in-family,White,Female,0,0,30,Un***********,<=50K
22-26,State-gov,124942,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,45,Un***********,<=50K
37-41,Private,239683,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,30,***********,<=50K
47-51,Private,168262,10th,6,Divorced,Other-service,Not-in-family,White,Male,0,0,48,Un***********,<=50K
37-41,Private,220585,HS-grad,9,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Un***********,<=50K
32-36,Private,163278,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Un***********,<=50K
22-26,Private,129934,Some-college,10,Never-married,Adm-clerical,Not-in-family,Asian-Pac-Islander,Male,0,0,40,***********,<=50K
22-26,Private,357028,Some-college,10,Never-married,Exec-managerial,Own-child,White,Male,0,0,40,Un***********,<=50K
47-51,Private,194772,Assoc-acdm,12,Married-civ-spouse,Sales,Husband,White,Male,0,1902,40,Un***********,>50K
42-46,Private,183319,5th-6th,3,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,***********,<=50K
67-71,?,128529,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,20,Un***********,<=50K
52-56,Federal-gov,61885,Bachelors,13,Never-married,Transport-moving,Not-in-family,Black,Male,0,2001,65,Un***********,<=50K
57-61,Private,121912,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,>50K
57-61,Private,83045,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Un***********,<=50K
47-51,Private,148953,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,50,Un***********,>50K
32-36,Private,131379,HS-grad,9,Never-married,Other-service,Own-child,White,Female,0,0,40,Un***********,<=50K
77-81,Private,252466,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,24,Un***********,<=50K
42-46,Private,238162,Bachelors,13,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Un***********,>50K
47-51,Private,408788,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,>50K
17-21,Private,132755,11th,7,Never-married,Sales,Own-child,White,Male,0,0,15,Un***********,<=50K
47-51,Private,246519,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,2105,0,45,Un***********,<=50K
22-26,Private,183970,HS-grad,9,Never-married,Handlers-cleaners,Own-child,Black,Male,0,0,40,Un***********,<=50K
52-56,Private,163998,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,99999,0,45,Un***********,>50K
37-41,Private,169926,Assoc-acdm,12,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,40,Un***********,>50K
32-36,Local-gov,240979,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,Un***********,>50K
37-41,Local-gov,117760,Assoc-voc,11,Never-married,Protective-serv,Not-in-family,White,Male,4650,0,40,Un***********,<=50K
17-21,?,220517,Some-college,10,Never-married,?,Own-child,White,Female,0,0,35,Un***********,<=50K
37-41,Private,176293,Some-college,10,Married-spouse-absent,Prof-specialty,Not-in-family,White,Female,0,0,30,Un***********,<=50K
27-31,Private,114691,HS-grad,9,Never-married,Farming-fishing,Own-child,White,Male,0,0,40,Un***********,<=50K
32-36,Private,398931,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1485,50,Un***********,>50K
22-26,?,131573,Some-college,10,Never-married,?,Own-child,White,Female,0,0,8,Un***********,<=50K
22-26,Private,106889,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,30,Un***********,<=50K
37-41,Private,236110,12th,8,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,***********,>50K
37-41,Self-emp-not-inc,198867,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
17-21,Private,192453,Some-college,10,Never-married,Other-service,Other-relative,White,Female,0,0,25,Un***********,<=50K
57-61,Local-gov,121111,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Un***********,<=50K
52-56,Private,320835,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,50,Un***********,>50K
57-61,Private,95283,1st-4th,2,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Self-emp-not-inc,175856,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,Un***********,<=50K
42-46,Private,323627,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,5,Un***********,<=50K
57-61,Federal-gov,200042,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,Un***********,>50K
32-36,Private,176711,HS-grad,9,Never-married,Adm-clerical,Own-child,White,Male,0,0,40,Un***********,<=50K
42-46,Private,205822,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Un***********,>50K
17-21,Private,25051,10th,6,Never-married,Other-service,Own-child,White,Male,0,0,16,Un***********,<=50K
67-71,?,158642,HS-grad,9,Widowed,?,Not-in-family,White,Female,2993,0,20,Un***********,<=50K
32-36,Private,225860,Assoc-voc,11,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,>50K
52-56,Private,145333,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,60,Un***********,<=50K
22-26,Private,109390,HS-grad,9,Never-married,Transport-moving,Own-child,White,Male,0,0,70,Un***********,<=50K
57-61,Private,177665,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,35,Un***********,<=50K
32-36,Private,234271,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Female,0,0,40,Un***********,<=50K
17-21,State-gov,191117,11th,7,Never-married,Other-service,Own-child,White,Male,0,0,20,Un***********,<=50K
32-36,Private,589809,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,13550,0,60,Un***********,>50K
32-36,Private,292465,9th,5,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,50,Un***********,<=50K
32-36,Private,203034,Bachelors,13,Separated,Sales,Not-in-family,White,Male,0,2824,50,Un***********,>50K
47-51,Private,157272,HS-grad,9,Separated,Sales,Unmarried,White,Male,0,0,50,Un***********,<=50K
42-46,Self-emp-not-inc,172296,Some-college,10,Separated,Sales,Unmarried,White,Male,0,0,60,Un***********,<=50K
57-61,Private,111625,Bachelors,13,Widowed,Exec-managerial,Unmarried,White,Male,8614,0,40,Un***********,>50K
27-31,Private,38353,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Un***********,<=50K
42-46,Private,205706,HS-grad,9,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,40,Un***********,<=50K
37-41,Private,130813,HS-grad,9,Divorced,Machine-op-inspct,Other-relative,White,Female,0,0,40,Un***********,<=50K
22-26,?,176967,11th,7,Never-married,?,Not-in-family,White,Female,0,0,65,Un***********,<=50K
37-41,Local-gov,97136,Some-college,10,Married-spouse-absent,Adm-clerical,Unmarried,Black,Female,0,0,40,Un***********,<=50K
32-36,Private,183356,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Un***********,<=50K
27-31,Private,257874,Bachelors,13,Never-married,Sales,Not-in-family,White,Female,0,0,30,Un***********,<=50K
22-26,Private,91334,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,75,Un***********,<=50K
67-71,Private,121993,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,5,Un***********,<=50K
17-21,Private,309634,11th,7,Never-married,Other-service,Own-child,White,Female,0,0,22,Un***********,<=50K
47-51,Private,163052,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Un***********,>50K
22-26,Local-gov,126613,Bachelors,13,Never-married,Prof-specialty,Own-child,White,Female,0,0,20,Un***********,<=50K
27-31,Local-gov,47276,Bachelors,13,Married-civ-spouse,Other-service,Husband,White,Male,0,0,38,Un***********,>50K
37-41,Private,201319,Some-college,10,Separated,Other-service,Unmarried,White,Female,0,0,40,Un***********,<=50K
37-41,Private,242089,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,45,Un***********,<=50K
37-41,Private,238721,Assoc-acdm,12,Divorced,Exec-managerial,Unmarried,Black,Female,0,0,40,Un***********,<=50K
22-26,Local-gov,162551,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,35,***********,<=50K
27-31,State-gov,106721,HS-grad,9,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Local-gov,194141,HS-grad,9,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,48,Un***********,<=50K
52-56,Private,236180,Bachelors,13,Married-spouse-absent,Other-service,Not-in-family,White,Male,0,0,50,Un***********,<=50K
32-36,Self-emp-inc,80249,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,72,Un***********,<=50K
37-41,Private,349405,Assoc-voc,11,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,36,Un***********,<=50K
32-36,Private,237478,11th,7,Divorced,Machine-op-inspct,Unmarried,White,Female,0,0,40,Un***********,<=50K
17-21,Private,471452,Some-college,10,Never-married,Other-service,Own-child,White,Male,0,0,30,Un***********,<=50K
27-31,Private,173649,HS-grad,9,Never-married,Other-service,Own-child,Black,Female,0,0,40,***********,<=50K
17-21,Private,165505,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,20,Un***********,<=50K
67-71,Self-emp-inc,168370,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Private,118901,Bachelors,13,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,Un***********,<=50K
42-46,Private,230959,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,Asian-Pac-Islander,Female,0,1887,40,***********,>50K
47-51,Local-gov,186539,Masters,14,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Un***********,>50K
22-26,Self-emp-not-inc,118523,HS-grad,9,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Un***********,<=50K
62-66,?,191188,HS-grad,9,Married-civ-spouse,?,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Local-gov,221740,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,30,Un***********,>50K
22-26,Private,336088,HS-grad,9,Divorced,Exec-managerial,Not-in-family,Amer-Indian-Eskimo,Female,0,0,50,Un***********,<=50K
*,Self-emp-inc,172907,Some-college,10,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,*,>50K
22-26,Private,107882,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,40,Un***********,<=50K
42-46,Private,219591,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,55,Un***********,>50K
37-41,Self-emp-not-inc,165108,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,***********,<=50K
62-66,Private,370881,Assoc-acdm,12,Widowed,Other-service,Not-in-family,White,Female,0,0,7,Un***********,<=50K
22-26,State-gov,292933,Bachelors,13,Never-married,Adm-clerical,Own-child,White,Female,0,0,10,Un***********,<=50K
47-51,Private,93557,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Un***********,<=50K
22-26,?,41356,Some-college,10,Never-married,?,Not-in-family,White,Female,0,0,40,Un***********,<=50K
57-61,Private,423297,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,>50K
27-31,Private,269354,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,25,***********,<=50K
22-26,Private,195914,Some-college,10,Never-married,Sales,Own-child,Black,Female,3418,0,30,Un***********,<=50K
42-46,Private,173613,HS-grad,9,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,Un***********,<=50K
42-46,Private,137354,Masters,14,Married-civ-spouse,Tech-support,Husband,Asian-Pac-Islander,Male,0,0,40,***********,>50K
72-76,Private,220019,9th,5,Widowed,Other-service,Unmarried,White,Female,0,0,9,Un***********,<=50K
27-31,Private,287908,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,Black,Male,0,0,40,Un***********,<=50K
32-36,Self-emp-not-inc,134737,Bachelors,13,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,70,Un***********,>50K
22-26,Private,279901,HS-grad,9,Married-civ-spouse,Other-service,Own-child,Black,Male,0,0,40,Un***********,<=50K
27-31,Private,274964,Bachelors,13,Never-married,Farming-fishing,Not-in-family,White,Male,0,0,65,Un***********,<=50K
37-41,Private,189922,Assoc-acdm,12,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,Un***********,>50K
27-31,Private,90934,Bachelors,13,Never-married,Prof-specialty,Own-child,Asian-Pac-Islander,Male,0,0,64,***********,>50K
37-41,State-gov,108293,Assoc-acdm,12,Divorced,Prof-specialty,Unmarried,White,Female,0,0,38,Un***********,<=50K
52-56,Self-emp-not-inc,214323,11th,7,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Federal-gov,183151,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,60,Un***********,<=50K
22-26,Private,200295,Some-college,10,Never-married,Craft-repair,Not-in-family,White,Male,0,0,40,Un***********,<=50K
22-26,Private,120238,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Un***********,<=50K
27-31,Federal-gov,196386,Assoc-acdm,12,Married-civ-spouse,Adm-clerical,Husband,White,Male,4064,0,40,***********,<=50K
37-41,State-gov,171482,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Un***********,>50K
52-56,Private,87205,HS-grad,9,Widowed,Other-service,Not-in-family,White,Female,0,0,15,Un***********,<=50K
37-41,Private,176967,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,50,Un***********,>50K
47-51,Private,280093,HS-grad,9,Separated,Adm-clerical,Other-relative,White,Female,0,0,40,Un***********,<=50K
42-46,Private,252518,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,Un***********,>50K
42-46,Federal-gov,38434,Masters,14,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Un***********,<=50K
62-66,Self-emp-inc,142166,Bachelors,13,Divorced,Sales,Not-in-family,White,Male,0,0,45,Un***********,<=50K
47-51,State-gov,120429,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,15024,0,50,Un***********,>50K
32-36,Private,160449,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,44,Un***********,>50K
42-46,Private,362883,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,5013,0,40,Un***********,<=50K
42-46,Private,248094,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,1740,43,Un***********,<=50K
32-36,Private,182246,HS-grad,9,Never-married,Prof-specialty,Not-in-family,White,Male,0,0,40,Un***********,<=50K
37-41,?,102541,Assoc-voc,11,Married-civ-spouse,?,Wife,Amer-Indian-Eskimo,Female,0,0,40,Un***********,<=50K
