Age,Workclass,fnlwgt,Education,Education-num,Marital-status,Occupation,Relationship,Race,Sex,Capital-gain,Capital-loss,Hours-per-week,Native-country,Income
57-61,Local-gov,113658,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,35,Un***********,<=50K
57-61,Self-emp-not-inc,140957,Assoc-voc,11,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,35,Un***********,>50K
22-26,Private,303973,HS-grad,9,Never-married,Priv-house-serv,Other-relative,White,Female,0,1602,15,***********,<=50K
22-26,Private,55929,Masters,14,Never-married,Exec-managerial,Not-in-family,White,Female,0,0,48,Un***********,<=50K
37-41,Private,297396,Some-college,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,60,Un***********,<=50K
22-26,Private,287797,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Un***********,<=50K
42-46,Private,260046,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,40,Un***********,<=50K
47-51,Private,168283,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,>50K
47-51,Federal-gov,36186,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,>50K
22-26,Private,49092,Bachelors,13,Never-married,Other-service,Own-child,White,Male,0,0,40,Un***********,<=50K
22-26,Private,77661,Bachelors,13,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,40,Un***********,<=50K
47-51,Private,265192,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,45,Un***********,<=50K
37-41,Self-emp-not-inc,41591,Bachelors,13,Never-married,Craft-repair,Not-in-family,Amer-Indian-Eskimo,Male,0,0,30,Un***********,<=50K
32-36,Private,281852,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,80,Un***********,<=50K
37-41,Local-gov,47902,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Un***********,>50K
42-46,Private,125833,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,Asian-Pac-Islander,Male,0,0,40,***********,<=50K
37-41,Private,176279,Bachelors,13,Divorced,Sales,Not-in-family,White,Female,0,0,40,Un***********,<=50K
52-56,Private,185042,1st-4th,2,Separated,Priv-house-serv,Other-relative,White,Female,0,0,40,***********,<=50K
47-51,Private,46857,Some-college,10,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,Un***********,<=50K
22-26,Private,276568,Some-college,10,Never-married,Sales,Own-child,White,Female,0,0,40,Un***********,<=50K
27-31,Private,280758,11th,7,Never-married,Craft-repair,Other-relative,White,Male,0,0,60,Un***********,<=50K
27-31,Private,153078,Assoc-acdm,12,Never-married,Craft-repair,Own-child,Other,Male,0,0,50,Un***********,<=50K
52-56,Federal-gov,317847,Bachelors,13,Divorced,Adm-clerical,Not-in-family,White,Male,0,0,40,Un***********,<=50K
67-71,Private,216390,9th,5,Married-civ-spouse,Machine-op-inspct,Wife,White,Female,2653,0,40,Un***********,<=50K
57-61,Private,82388,Some-college,10,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,38,Un***********,<=50K
32-36,Private,55699,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,3908,0,40,Un***********,<=50K
42-46,Private,317078,HS-grad,9,Divorced,Machine-op-inspct,Not-in-family,Black,Male,0,0,40,Un***********,<=50K
67-71,Private,177374,HS-grad,9,Widowed,Adm-clerical,Unmarried,White,Female,1848,0,12,Un***********,<=50K
32-36,Private,224531,Some-college,10,Never-married,Other-service,Not-in-family,White,Male,0,0,40,Un***********,<=50K
47-51,State-gov,193720,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,56,Un***********,>50K
47-51,Local-gov,548361,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,26,Un***********,<=50K
32-36,Private,554986,Some-college,10,Separated,Exec-managerial,Unmarried,White,Female,0,0,40,Un***********,<=50K
32-36,Private,272950,Some-college,10,Never-married,Sales,Not-in-family,White,Male,0,0,50,Un***********,<=50K
47-51,Private,116641,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,45,Un***********,<=50K
27-31,Private,32897,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,25,Un***********,<=50K
52-56,Self-emp-not-inc,98829,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Un***********,<=50K
47-51,Private,306790,Some-college,10,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,>50K
27-31,Private,133937,Masters,14,Never-married,Sales,Own-child,White,Male,0,0,40,Un***********,<=50K
32-36,State-gov,177331,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,4386,0,40,Un***********,>50K
27-31,Private,149118,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Female,0,0,40,Un***********,<=50K
42-46,Private,220049,HS-grad,9,Married-civ-spouse,Sales,Husband,Black,Male,0,0,40,Un***********,>50K
27-31,Private,39232,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
47-51,Self-emp-inc,98642,HS-grad,9,Divorced,Exec-managerial,Not-in-family,White,Male,14084,0,40,Un***********,>50K
22-26,Private,212302,Some-college,10,Separated,Adm-clerical,Unmarried,White,Female,0,0,40,Un***********,<=50K
52-56,Private,68982,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Un***********,>50K
32-36,Private,263561,HS-grad,9,Divorced,Craft-repair,Not-in-family,White,Male,0,0,60,Un***********,<=50K
32-36,Private,186110,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,45,Un***********,<=50K
27-31,Private,331381,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Un***********,<=50K
32-36,Private,115040,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,Un***********,<=50K
27-31,Private,123984,Assoc-acdm,12,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Female,0,0,35,***********,<=50K
37-41,Private,92717,HS-grad,9,Never-married,Other-service,Unmarried,Black,Female,0,0,40,Un***********,<=50K
62-66,Private,268965,12th,8,Widowed,Sales,Unmarried,White,Female,0,0,40,Un***********,<=50K
22-26,?,343553,11th,7,Never-married,?,Not-in-family,Black,Male,0,0,40,Un***********,<=50K
27-31,Private,298871,Bachelors,13,Never-married,Other-service,Not-in-family,Asian-Pac-Islander,Male,0,0,40,***********,<=50K
37-41,Local-gov,47858,Bachelors,13,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Un***********,>50K
37-41,Private,286789,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,40,Un***********,>50K
37-41,Private,168894,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Female,0,0,40,Un***********,<=50K
47-51,Self-emp-not-inc,127151,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,***********,>50K
22-26,Private,117789,Bachelors,13,Never-married,Exec-managerial,Own-child,White,Female,0,0,40,Un***********,<=50K
42-46,Self-emp-not-inc,245724,Some-college,10,Divorced,Exec-managerial,Not-in-family,White,Male,0,0,50,Un***********,<=50K
32-36,Private,386726,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,1977,44,Un***********,>50K
42-46,Private,184682,Assoc-voc,11,Divorced,Tech-support,Not-in-family,White,Female,0,0,30,Un***********,<=50K
17-21,Private,70708,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,60,Un***********,<=50K
32-36,Private,48972,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Un***********,<=50K
47-51,Private,32509,Some-college,10,Divorced,Other-service,Unmarried,White,Female,0,0,40,Un***********,<=50K
37-41,Private,186916,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,Un***********,<=50K
32-36,Private,35595,Bachelors,13,Never-married,Adm-clerical,Not-in-family,White,Male,0,0,40,Un***********,<=50K
57-61,Private,236731,7th-8th,4,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,***********,<=50K
37-41,Private,70037,Some-college,10,Never-married,Craft-repair,Unmarried,White,Male,0,3004,60,***********,>50K
22-26,Private,248990,11th,7,Married-civ-spouse,Adm-clerical,Husband,White,Male,0,0,40,Un***********,>50K
17-21,?,201490,Some-college,10,Never-married,?,Own-child,White,Male,0,0,40,Un***********,<=50K
42-46,Private,29762,HS-grad,9,Divorced,Transport-moving,Not-in-family,White,Male,0,0,68,Un***********,<=50K
*,Private,182812,Some-college,10,Never-married,Adm-clerical,Own-child,White,Female,3325,0,52,*,<=50K
37-41,Private,174540,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,4,Un***********,<=50K
17-21,Private,174732,Some-college,10,Never-married,Other-service,Own-child,Black,Male,0,0,25,Un***********,<=50K
37-41,Self-emp-inc,475322,Bachelors,13,Separated,Craft-repair,Own-child,White,Male,0,0,50,Un***********,<=50K
42-46,Private,111483,Bachelors,13,Married-civ-spouse,Tech-support,Husband,White,Male,0,0,50,Un***********,>50K
27-31,Private,110643,Some-college,10,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,52,Un***********,<=50K
42-46,Private,194924,HS-grad,9,Married-civ-spouse,Sales,Husband,White,Male,0,0,35,Un***********,>50K
37-41,Local-gov,107513,HS-grad,9,Married-civ-spouse,Transport-moving,Husband,White,Male,0,0,40,Un***********,<=50K
42-46,Local-gov,121718,Masters,14,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,1902,60,Un***********,>50K
42-46,Private,91836,10th,6,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,Un***********,<=50K
47-51,?,151584,Some-college,10,Never-married,?,Not-in-family,White,Male,8614,0,60,Un***********,>50K
52-56,Private,68985,Masters,14,Married-civ-spouse,Sales,Husband,White,Male,0,0,55,Un***********,>50K
47-51,Self-emp-inc,181307,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,Un***********,>50K
*,Private,120707,Doctorate,16,Married-civ-spouse,Prof-specialty,Husband,White,Male,20051,0,35,*,>50K
22-26,Private,348092,HS-grad,9,Never-married,Transport-moving,Own-child,Black,Male,0,0,40,***********,<=50K
37-41,Federal-gov,200968,Some-college,10,Married-civ-spouse,Adm-clerical,Other-relative,White,Male,0,0,45,Un***********,>50K
42-46,State-gov,250821,Prof-school,15,Married-civ-spouse,Exec-managerial,Husband,White,Male,15024,0,40,Un***********,>50K
17-21,?,104025,11th,7,Never-married,?,Own-child,White,Male,0,0,18,Un***********,<=50K
37-41,Private,312766,HS-grad,9,Divorced,Other-service,Not-in-family,White,Female,0,0,40,Un***********,<=50K
57-61,Private,146391,Assoc-voc,11,Married-civ-spouse,Tech-support,Husband,White,Male,7298,0,40,Un***********,>50K
22-26,Private,154941,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,0,0,40,Un***********,>50K
52-56,Private,76860,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,Asian-Pac-Islander,Male,0,0,8,***********,<=50K
42-46,Private,227397,Bachelors,13,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,40,Un***********,>50K
37-41,Private,179508,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,55,Un***********,<=50K
22-26,Private,197838,Bachelors,13,Never-married,Exec-managerial,Not-in-family,White,Male,0,0,40,Un***********,<=50K
37-41,Private,230467,Bachelors,13,Never-married,Sales,Own-child,White,Male,0,1092,40,***********,<=50K
72-76,Private,188709,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,99999,0,50,Un***********,>50K
42-46,Local-gov,149949,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,45,Un***********,>50K
32-36,Private,100375,Some-college,10,Married-spouse-absent,Farming-fishing,Own-child,White,Male,0,0,40,Un***********,<=50K
27-31,Private,29523,10th,6,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Un***********,<=50K
37-41,Private,95654,HS-grad,9,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,60,Un***********,<=50K
32-36,Private,157568,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,40,Un***********,<=50K
67-71,?,628797,Some-college,10,Widowed,?,Not-in-family,White,Female,0,0,20,Un***********,<=50K
32-36,?,182771,Bachelors,13,Never-married,?,Own-child,Asian-Pac-Islander,Male,0,0,80,***********,<=50K
52-56,Local-gov,571017,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,15,Un***********,<=50K
32-36,Local-gov,49325,7th-8th,4,Married-civ-spouse,Other-service,Husband,White,Male,0,0,40,Un***********,<=50K
32-36,Private,73585,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,40,***********,<=50K
42-46,Private,195554,HS-grad,9,Married-civ-spouse,Machine-op-inspct,Husband,White,Male,0,0,45,Un***********,>50K
42-46,Private,197397,Some-college,10,Married-civ-spouse,Prof-specialty,Wife,Other,Female,0,0,6,***********,<=50K
27-31,Private,180374,HS-grad,9,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,40,Un***********,<=50K
17-21,?,280670,10th,6,Never-married,?,Own-child,White,Female,0,0,40,Un***********,<=50K
*,?,221881,11th,7,Married-civ-spouse,?,Husband,White,Male,0,0,40,*,<=50K
32-36,Private,37646,Assoc-acdm,12,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,65,Un***********,<=50K
27-31,Private,203488,Bachelors,13,Married-civ-spouse,Adm-clerical,Husband,White,Male,7298,0,50,Un***********,>50K
32-36,Local-gov,79649,Bachelors,13,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,0,50,Un***********,<=50K
32-36,Private,203463,HS-grad,9,Divorced,Other-service,Own-child,White,Female,0,0,40,Un***********,<=50K
37-41,State-gov,222434,Assoc-acdm,12,Married-civ-spouse,Protective-serv,Husband,White,Male,0,0,40,Un***********,<=50K
42-46,Private,102202,Assoc-voc,11,Divorced,Adm-clerical,Not-in-family,White,Female,0,0,40,Un***********,<=50K
42-46,Private,117728,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,44,Un***********,<=50K
27-31,Private,115488,HS-grad,9,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,40,Un***********,<=50K
52-56,Private,227158,Bachelors,13,Widowed,Adm-clerical,Unmarried,White,Female,0,0,40,Un***********,<=50K
22-26,Private,200408,Assoc-acdm,12,Never-married,Craft-repair,Own-child,White,Male,0,0,40,Un***********,<=50K
27-31,Private,100734,Bachelors,13,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,38,Un***********,<=50K
27-31,Private,149787,Some-college,10,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Un***********,<=50K
52-56,Private,179291,Some-college,10,Married-civ-spouse,Prof-specialty,Husband,Black,Male,0,0,56,***********,>50K
32-36,State-gov,205555,Prof-school,15,Divorced,Prof-specialty,Own-child,Asian-Pac-Islander,Female,0,0,40,***********,<=50K
17-21,Private,178811,HS-grad,9,Never-married,Machine-op-inspct,Own-child,Black,Female,0,0,40,Un***********,<=50K
52-56,Local-gov,131258,Prof-school,15,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,50,Un***********,>50K
22-26,Private,379066,Some-college,10,Never-married,Adm-clerical,Not-in-family,White,Male,0,2205,24,Un***********,<=50K
52-56,Self-emp-inc,114758,Bachelors,13,Married-civ-spouse,Sales,Husband,White,Male,15024,0,50,Un***********,>50K
32-36,Private,104509,Some-college,10,Divorced,Adm-clerical,Unmarried,White,Female,0,0,40,Un***********,<=50K
37-41,Private,352812,Some-college,10,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,1902,40,Un***********,>50K
42-46,Private,62258,11th,7,Never-married,Other-service,Not-in-family,White,Female,0,0,40,Un***********,<=50K
42-46,Private,63042,Bachelors,13,Divorced,Exec-managerial,Own-child,White,Female,0,0,50,Un***********,>50K
52-56,Self-emp-not-inc,98361,HS-grad,9,Never-married,Craft-repair,Own-child,White,Male,0,0,35,Un***********,<=50K
32-36,?,205396,HS-grad,9,Widowed,?,Not-in-family,White,Female,0,0,4,Un***********,<=50K
42-46,Self-emp-not-inc,35236,Some-college,10,Married-civ-spouse,Farming-fishing,Husband,White,Male,0,0,84,Un***********,<=50K
57-61,Private,145664,Some-college,10,Divorced,Sales,Not-in-family,White,Female,0,0,48,Un***********,<=50K
17-21,?,201680,Some-college,10,Never-married,?,Own-child,White,Male,0,0,35,Un***********,<=50K
22-26,State-gov,165201,Some-college,10,Married-civ-spouse,Adm-clerical,Wife,White,Female,0,0,45,Un***********,<=50K
62-66,Private,361631,Masters,14,Separated,Prof-specialty,Not-in-family,White,Female,0,0,40,Un***********,>50K
27-31,Private,159888,Bachelors,13,Never-married,Sales,Not-in-family,White,Male,0,0,60,Un***********,>50K
32-36,Private,361497,HS-grad,9,Never-married,Transport-moving,Not-in-family,White,Male,0,0,70,Un***********,<=50K
27-31,Private,202239,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Un***********,<=50K
47-51,Local-gov,168539,Bachelors,13,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Un***********,>50K
32-36,Private,168981,Assoc-voc,11,Never-married,Prof-specialty,Unmarried,White,Female,0,0,55,Un***********,<=50K
47-51,?,257117,9th,5,Married-civ-spouse,?,Husband,White,Male,0,0,50,Un***********,<=50K
42-46,Private,214781,Masters,14,Married-civ-spouse,Prof-specialty,Husband,White,Male,5178,0,40,Un***********,>50K
27-31,Self-emp-inc,104737,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,60,Un***********,<=50K
47-51,State-gov,231961,Doctorate,16,Divorced,Prof-specialty,Unmarried,White,Male,0,0,50,Un***********,>50K
37-41,Private,132879,Some-college,10,Married-civ-spouse,Exec-managerial,Husband,White,Male,0,0,50,Un***********,>50K
42-46,State-gov,265554,HS-grad,9,Never-married,Transport-moving,Not-in-family,Black,Male,0,0,40,Un***********,<=50K
22-26,State-gov,255575,Assoc-acdm,12,Never-married,Prof-specialty,Not-in-family,White,Female,0,0,15,Un***********,<=50K
37-41,?,212048,Prof-school,15,Divorced,?,Not-in-family,White,Female,0,0,30,Un***********,<=50K
27-31,Private,111567,9th,5,Never-married,Sales,Not-in-family,White,Male,0,0,43,Un***********,>50K
47-51,Local-gov,117496,Masters,14,Married-civ-spouse,Prof-specialty,Wife,White,Female,0,0,40,Un***********,>50K
37-41,Private,181661,HS-grad,9,Married-civ-spouse,Handlers-cleaners,Husband,White,Male,0,0,40,Un***********,<=50K
32-36,Private,73498,7th-8th,4,Divorced,Other-service,Unmarried,White,Female,0,0,40,Un***********,<=50K
47-51,Self-emp-not-inc,52240,Assoc-voc,11,Married-civ-spouse,Exec-managerial,Wife,White,Female,0,0,25,Un***********,>50K
32-36,Private,87310,9th,5,Never-married,Machine-op-inspct,Not-in-family,White,Male,0,0,50,Un***********,<=50K
52-56,Self-emp-inc,136823,11th,7,Widowed,Exec-managerial,Not-in-family,White,Female,0,0,30,Un***********,<=50K
22-26,State-gov,96748,Some-college,10,Never-married,Prof-specialty,Own-child,White,Male,0,0,10,Un***********,<=50K
57-61,Private,223400,Assoc-acdm,12,Married-civ-spouse,Priv-house-serv,Other-relative,White,Female,0,0,35,***********,<=50K
27-31,Self-emp-inc,31778,HS-grad,9,Separated,Prof-specialty,Other-relative,White,Male,0,0,25,Un***********,<=50K
52-56,Private,246117,HS-grad,9,Married-civ-spouse,Craft-repair,Husband,White,Male,0,0,40,***********,<=50K
52-56,Private,167170,HS-grad,9,Widowed,Machine-op-inspct,Not-in-family,Black,Female,0,0,40,Un***********,<=50K
47-51,Self-emp-inc,139268,Prof-school,15,Married-civ-spouse,Prof-specialty,Husband,White,Male,0,1977,60,Un***********,>50K
32-36,Local-gov,167999,HS-grad,9,Divorced,Adm-clerical,Unmarried,White,Female,0,0,33,Un***********,<=50K
52-56,Private,146409,Some-college,10,Widowed,Exec-managerial,Unmarried,White,Female,0,0,40,Un***********,<=50K
